Population,Area (2016),Population Density,Cost of Living Index (2016),Built-up areas per capita,Road Length per capita (2017),Pedestrian Streets per capita,Rapid Transit to Resident Ratio (RTR),Modal split (Passenger) - by trips - Car (2017),Modal split (Passenger) - by trips - Public Transport (2017),Traffic Index (2018),Average travel speed (2019),Share of population with access to open public spaces (2020),Surface transport SOx Concentration,Surface transport NOx Concentration,Oxford Economics Global Cities Index (Rank),Oxford Economics Global Cities Index (Economics),Oxford Economics Global Cities Index (Human Capital),Oxford Economics Global Cities Index (Quality of Life),Oxford Economics Global Cities Index (Environment),Oxford Economics Global Cities Index (Governance),country_code,region
-0.8039737856876717,-0.6171959778594707,-0.8228282058664341,,0.2267202874282408,,-0.1755072080749176,-1.1161538002150289,,,,-0.2619947597369118,-0.46902330706173645,,,-0.4228672478046601,-0.018637377228631312,1.0345013198569668,-1.0269194782029654,-0.8598154675524271,-1.6519703013138556,JPN,East and Southeast Asia
-0.13947259034794673,1.8154917155575023,-0.6400076392489666,0.8485983560758263,3.6104488537227777,-0.01799945174735236,-0.30040916997201395,-1.0410938667720304,2.1528458571235958,-1.6210709053916452,0.6218744601576677,,-0.9460014493426212,-0.28831401100970433,-0.45432993733574606,-1.4654670535325702,-1.2926072355910978,-1.1753821802057953,-0.8016606825418965,-1.1807873049871567,-1.0901394139523541,USA,Europe and North America
1.598852337549293,1.3578875516314928,1.021195129893919,-1.257403463005614,-1.0713774293771958,,-0.3279178738297686,-0.7268047354671939,,,2.6646216231644173,,-0.9081148558533724,-0.2914579446378229,-0.1334450733515488,0.4768577697309068,-0.7007012398596134,0.12006676810685833,1.5983693948651279,1.209899484181864,-0.39318464228871935,IND,Central and South Asia
,-0.6019678858818995,0.0402421653962065,,-1.0284932994259341,,,-0.9439636546919633,,,,-0.6223831549831785,-1.3555006145989714,,,2.229970035658578,2.0353940251773146,1.9281532681582094,1.880966793058105,1.4533953608564865,-0.39318464228871935,IND,Central and South Asia
-0.7232179243674424,-0.69638205614284,-0.22851685987164924,,-1.0350781410871464,,,-0.7860604189860111,,,,-0.06961920135652959,-0.35893796987392873,,,2.0484804398466827,1.8903574566868186,1.8935155957434326,1.8277238049927615,0.47203319122846255,-0.39318464228871935,IND,Central and South Asia
0.7376090643388706,-0.41618516375553294,1.1432248244501488,,-0.67571599757698,-0.37542116638631956,-0.24180107870247333,0.16603440215284598,-0.7341197538119089,0.056784756774954356,,,-0.6347400634579604,,,-0.09077990227651093,-0.7203007761421129,-0.14317954224544563,0.168999946033982,1.0180542480139796,0.520679522596761,CHN,East and Southeast Asia
-0.1434382050865536,-0.32786223028562095,0.32888965098738093,,-0.4459990601504542,-0.33453463733840394,,1.1871933379140474,,,,,-0.46902330706173645,,,-0.013550287037406477,-0.6066234657036159,-0.08083173189884733,0.15261748816772244,1.224656810040932,0.520679522596761,CHN,East and Southeast Asia
-0.34949677902170306,-0.3408061084665563,-0.1627737182788844,,-0.027545616594543923,0.24687973611220224,,-0.03333156063750632,-1.373845088053299,-1.333594658388508,,,-0.46902330706173645,,,0.843698442116653,-0.04607672802413059,1.8173127164309235,0.09118327116924914,1.2799967820124372,0.520679522596761,CHN,East and Southeast Asia
-0.6000782620402414,-0.5357256857794656,-0.29653670241555974,-0.7410933396179059,-0.7252794072320778,-0.2545100367611771,-0.193323683644352,0.15263640188706404,0.10244414481144752,0.7891386940072813,,,-0.36403109885195933,,,0.87845176897425,1.4474079367023303,-0.08429549914032501,0.9225930078819213,-1.9629255755177624,1.7652416148532517,VEN,Latin America
-0.8215998522745976,-0.6605960399955481,-0.6459932488128707,,1.5761098278868797,,0.06322283390308747,-1.1161538002150289,,,,,1.0878978903086856,,,1.673916805937026,2.0157944888948154,1.7861388112576244,0.09937450010237892,0.2396053089481411,1.6194500554746343,RUS,Europe and North America
